tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-06-06 11:48:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		1	HEM	u	0.6	51.2	l	g	-45.4	1.2	8	100
	This study	unknown	Z90.2	Z90	Z90.2a	Z90.2a:LP-DIR-T	hargrave 2016-06-06 11:49:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	849	803	K		2	MAG	u	6.5	12.0	l	g	-16.4	11.9	9	-1
	This study	unknown	Z90.2	Z90	Z90.2a	Z90.2a:LP-DIR-T	hargrave 2016-06-06 11:49:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		2	HEM	u	0.3	10.3	l	g	-23.8	3.9	8	-1
	This study	unknown	Z90.2	Z90	Z90.2a	Z90.2a:LP-DIR-T	hargrave 2016-06-06 11:49:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	803	K		2	MAG	u	6.5	110.4	l	g	-74.7	11.9	9	0
	This study	unknown	Z90.2	Z90	Z90.2a	Z90.2a:LP-DIR-T	hargrave 2016-06-06 11:49:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		2	HEM	u	0.3	134.7	l	g	-80.1	3.9	8	0
	This study	unknown	Z90.2	Z90	Z90.2a	Z90.2a:LP-DIR-T	hargrave 2016-06-06 11:49:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	803	K		2	MAG	u	6.5	66.3	l	g	-43.3	11.9	9	100
	This study	unknown	Z90.2	Z90	Z90.2a	Z90.2a:LP-DIR-T	hargrave 2016-06-06 11:49:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		2	HEM	u	0.3	63.0	l	g	-50.5	3.9	8	100
	This study	unknown	Z90.3	Z90	Z90.3a	Z90.3a:LP-DIR-T	hargrave 2016-06-06 11:51:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	863	K		2	HEM	u	0.3	12.4	l	g	-54.4	0.9	9	-1
	This study	unknown	Z90.3	Z90	Z90.3a	Z90.3a:LP-DIR-T	hargrave 2016-06-06 11:51:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	849	823	K		2	MAG	u	21.0	343.3	l	g	-45.7	19.9	7	-1
	This study	unknown	Z90.3	Z90	Z90.3a	Z90.3a:LP-DIR-T	hargrave 2016-06-06 11:51:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	863	K		2	HEM	u	0.3	121.8	l	g	-82.2	0.9	9	0
	This study	unknown	Z90.3	Z90	Z90.3a	Z90.3a:LP-DIR-T	hargrave 2016-06-06 11:51:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	823	K		2	MAG	u	21.0	7.4	l	g	-74.1	19.9	7	0
	This study	unknown	Z90.3	Z90	Z90.3a	Z90.3a:LP-DIR-T	hargrave 2016-06-06 11:51:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	863	K		2	HEM	u	0.3	58.9	l	g	-49.3	0.9	9	100
	This study	unknown	Z90.3	Z90	Z90.3a	Z90.3a:LP-DIR-T	hargrave 2016-06-06 11:51:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	823	K		2	MAG	u	21.0	34.3	l	g	-38.9	19.9	7	100
	This study	unknown	Z90.4	Z90	Z90.4a	Z90.4a:LP-DIR-T	hargrave 2016-06-06 11:52:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		2	HEM	u	0.6	10.8	l	g	-52.3	0.8	8	-1
	This study	unknown	Z90.4	Z90	Z90.4a	Z90.4a:LP-DIR-T	hargrave 2016-06-06 11:52:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	846	823	K		2	MAG	u	20.5	37.4	l	g	-42.0	15.2	5	-1
	This study	unknown	Z90.4	Z90	Z90.4a	Z90.4a:LP-DIR-T	hargrave 2016-06-06 11:52:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		2	HEM	u	0.6	127.4	l	g	-83.3	0.8	8	0
	This study	unknown	Z90.4	Z90	Z90.4a	Z90.4a:LP-DIR-T	hargrave 2016-06-06 11:52:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	846	823	K		2	MAG	u	20.5	126.9	l	g	-62.7	15.2	5	0
	This study	unknown	Z90.4	Z90	Z90.4a	Z90.4a:LP-DIR-T	hargrave 2016-06-06 11:52:50	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		2	HEM	u	0.6	57.7	l	g	-50.4	0.8	8	100
	This study	unknown	Z90.4	Z90	Z90.4a	Z90.4a:LP-DIR-T	hargrave 2016-06-06 11:52:50	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	846	823	K		2	MAG	u	20.5	83.8	l	g	-40.4	15.2	5	100
	This study	unknown	Z90.5	Z90	Z90.5a	Z90.5a:LP-DIR-T	hargrave 2016-06-06 11:55:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		2	HEM	u	0.1	12.9	l	g	-55.9	0.9	8	-1
	This study	unknown	Z90.5	Z90	Z90.5a	Z90.5a:LP-DIR-T	hargrave 2016-06-06 11:55:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	846	833	K		2	MAG	u	3.7	15.3	l	g	-58.9	13.9	4	-1
	This study	unknown	Z90.5	Z90	Z90.5a	Z90.5a:LP-DIR-T	hargrave 2016-06-06 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		2	HEM	u	0.1	116.7	l	g	-82.0	0.9	8	0
	This study	unknown	Z90.5	Z90	Z90.5a	Z90.5a:LP-DIR-T	hargrave 2016-06-06 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	846	833	K		2	MAG	u	3.7	140.8	l	g	-82.2	13.9	4	0
	This study	unknown	Z90.5	Z90	Z90.5a	Z90.5a:LP-DIR-T	hargrave 2016-06-06 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		2	HEM	u	0.1	58.7	l	g	-48.6	0.9	8	100
	This study	unknown	Z90.5	Z90	Z90.5a	Z90.5a:LP-DIR-T	hargrave 2016-06-06 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	846	833	K		2	MAG	u	3.7	60.1	l	g	-51.8	13.9	4	100
	This study	unknown	Z90.6	Z90	Z90.6a	Z90.6a:LP-DIR-T	hargrave 2016-06-06 11:57:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	0.4	20.0	l	g	-57.1	3.7	7	-1
	This study	unknown	Z90.6	Z90	Z90.6a	Z90.6a:LP-DIR-T	hargrave 2016-06-06 11:57:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	0.4	140.0	l	g	-79.3	3.7	7	0
	This study	unknown	Z90.6	Z90	Z90.6a	Z90.6a:LP-DIR-T	hargrave 2016-06-06 11:57:31	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	0.4	64.7	l	g	-51.2	3.7	7	100
	This study	unknown	Z90.7	Z90	Z90.7a	Z90.7a:LP-DIR-T	hargrave 2016-06-06 11:59:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	823	K		2	MAG	u	8.5	7.3	l	g	-47.3	8.6	8	-1
	This study	unknown	Z90.7	Z90	Z90.7a	Z90.7a:LP-DIR-T	hargrave 2016-06-06 11:59:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		2	HEM	u	0.3	14.3	l	g	-55.3	2.8	8	-1
	This study	unknown	Z90.7	Z90	Z90.7a	Z90.7a:LP-DIR-T	hargrave 2016-06-06 11:59:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	823	K		2	MAG	u	8.5	79.2	l	g	-78.4	8.6	8	0
	This study	unknown	Z90.7	Z90	Z90.7a	Z90.7a:LP-DIR-T	hargrave 2016-06-06 11:59:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		2	HEM	u	0.3	131.2	l	g	-81.7	2.8	8	0
	This study	unknown	Z90.7	Z90	Z90.7a	Z90.7a:LP-DIR-T	hargrave 2016-06-06 11:59:06	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	823	K		2	MAG	u	8.5	55.6	l	g	-41.8	8.6	8	100
	This study	unknown	Z90.7	Z90	Z90.7a	Z90.7a:LP-DIR-T	hargrave 2016-06-06 11:59:06	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		2	HEM	u	0.3	60.4	l	g	-50.4	2.8	8	100
	This study	unknown	Z90.8	Z90	Z90.8a	Z90.8a:LP-DIR-T	hargrave 2016-06-07 11:40:32	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	863	K		1	HEM	u	0.2	17.8	l	g	-62.7	1.6	9	-1
	This study	unknown	Z90.8	Z90	Z90.8a	Z90.8a:LP-DIR-T	hargrave 2016-06-07 11:40:32	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	863	K		1	HEM	u	0.2	153.1	l	g	-81.9	1.6	9	0
	This study	unknown	Z90.8	Z90	Z90.8a	Z90.8a:LP-DIR-T	hargrave 2016-06-07 11:40:32	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	863	K		1	HEM	u	0.2	60.5	l	g	-53.5	1.6	9	100
	This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-06-06 12:02:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		1	HEM	u	2.2	18.6	l	g	-74.7	2.5	8	-1
	This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-06-06 12:02:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		1	HEM	u	2.2	137.5	l	g	-84.6	2.5	8	0
	This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-06-06 12:02:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		1	HEM	u	2.2	56.1	l	g	-51.7	2.5	8	100
	This study	unknown	Z91.2	Z91	Z91.2a	Z91.2a:LP-DIR-T	hargrave 2016-06-06 12:03:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	2.3	12.1	l	g	-59.7	3.2	7	-1
	This study	unknown	Z91.2	Z91	Z91.2a	Z91.2a:LP-DIR-T	hargrave 2016-06-06 12:03:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	2.3	156.6	l	g	-83.8	3.2	7	0
	This study	unknown	Z91.2	Z91	Z91.2a	Z91.2a:LP-DIR-T	hargrave 2016-06-06 12:03:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	2.3	57.3	l	g	-53.6	3.2	7	100
	This study	unknown	Z91.3	Z91	Z91.3a	Z91.3a:LP-DIR-T	hargrave 2016-06-06 12:05:21	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	863	K		1	HEM	u	0.7	17.8	l	g	-69.8	2.0	9	-1
	This study	unknown	Z91.3	Z91	Z91.3a	Z91.3a:LP-DIR-T	hargrave 2016-06-06 12:05:21	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	863	K		1	HEM	u	0.7	150.3	l	g	-82.9	2.0	9	0
	This study	unknown	Z91.3	Z91	Z91.3a	Z91.3a:LP-DIR-T	hargrave 2016-06-06 12:05:21	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	863	K		1	HEM	u	0.7	58.9	l	g	-53.0	2.0	9	100
	This study	unknown	Z91.4	Z91	Z91.4a	Z91.4a:LP-DIR-T	hargrave 2016-06-06 12:06:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	923	K		1	HEM	u	1.3	17.5	l	g	-60.6	3.1	6	-1
	This study	unknown	Z91.4	Z91	Z91.4a	Z91.4a:LP-DIR-T	hargrave 2016-06-06 12:06:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	923	K		1	HEM	u	1.3	172.5	l	g	-81.1	3.1	6	0
	This study	unknown	Z91.4	Z91	Z91.4a	Z91.4a:LP-DIR-T	hargrave 2016-06-06 12:06:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	923	K		1	HEM	u	1.3	60.7	l	g	-56.4	3.1	6	100
	This study	unknown	Z91.5	Z91	Z91.5a	Z91.5a:LP-DIR-T	hargrave 2016-06-06 12:08:28	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	1.1	12.3	l	g	-56.9	2.1	7	-1
	This study	unknown	Z91.5	Z91	Z91.5a	Z91.5a:LP-DIR-T	hargrave 2016-06-06 12:08:28	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	1.1	174.6	l	g	-82.9	2.1	7	0
	This study	unknown	Z91.5	Z91	Z91.5a	Z91.5a:LP-DIR-T	hargrave 2016-06-06 12:08:28	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	1.1	57.5	l	g	-55.9	2.1	7	100
	This study	unknown	Z91.6	Z91	Z91.6a	Z91.6a:LP-DIR-T	hargrave 2016-06-07 11:42:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	923	K		1	HEM	u	1.4	2.0	l	g	-13.9	4.7	6	-1
	This study	unknown	Z91.6	Z91	Z91.6a	Z91.6a:LP-DIR-T	hargrave 2016-06-07 11:42:15	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	923	K		1	HEM	u	1.4	202.1	l	g	-83.8	4.7	6	0
	This study	unknown	Z91.6	Z91	Z91.6a	Z91.6a:LP-DIR-T	hargrave 2016-06-07 11:42:15	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	923	K		1	HEM	u	1.4	52.4	l	g	-57.5	4.7	6	100
	This study	unknown	Z91.7	Z91	Z91.7a	Z91.7a:LP-DIR-T	hargrave 2016-06-06 12:13:02	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	0.7	4.9	l	g	-29.5	6.3	7	-1
	This study	unknown	Z91.7	Z91	Z91.7a	Z91.7a:LP-DIR-T	hargrave 2016-06-06 12:13:02	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	0.7	212.9	l	g	-83.7	6.3	7	0
	This study	unknown	Z91.7	Z91	Z91.7a	Z91.7a:LP-DIR-T	hargrave 2016-06-06 12:13:02	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	0.7	50.4	l	g	-58.0	6.3	7	100
	This study	unknown	Z91.8	Z91	Z91.8a	Z91.8a:LP-DIR-T	hargrave 2016-06-07 11:44:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	1.8	11.5	l	g	-54.1	2.9	7	-1
	This study	unknown	Z91.8	Z91	Z91.8a	Z91.8a:LP-DIR-T	hargrave 2016-06-07 11:44:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	1.8	170.1	l	g	-80.6	2.9	7	0
	This study	unknown	Z91.8	Z91	Z91.8a	Z91.8a:LP-DIR-T	hargrave 2016-06-07 11:44:04	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	1.8	61.7	l	g	-56.3	2.9	7	100
	This study	unknown	Z92.1	Z92	Z92.1a	Z92.1a:LP-DIR-T	hargrave 2016-06-06 12:16:12	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		1	HEM	u	2.1	12.2	l	g	-62.4	1.6	6	-1
	This study	unknown	Z92.1	Z92	Z92.1a	Z92.1a:LP-DIR-T	hargrave 2016-06-06 12:16:12	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		1	HEM	u	2.1	150.3	l	g	-82.5	1.6	6	0
	This study	unknown	Z92.1	Z92	Z92.1a	Z92.1a:LP-DIR-T	hargrave 2016-06-06 12:16:12	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		1	HEM	u	2.1	59.6	l	g	-53.1	1.6	6	100
	This study	unknown	Z92.2	Z92	Z92.2a	Z92.2a:LP-DIR-T	hargrave 2016-06-06 12:17:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	933	K		1	HEM	u	2.0	16.7	l	g	-67.3	2.1	4	-1
	This study	unknown	Z92.2	Z92	Z92.2a	Z92.2a:LP-DIR-T	hargrave 2016-06-06 12:17:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	933	K		1	HEM	u	2.0	142.8	l	g	-79.7	2.1	4	0
	This study	unknown	Z92.2	Z92	Z92.2a	Z92.2a:LP-DIR-T	hargrave 2016-06-06 12:17:41	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	933	K		1	HEM	u	2.0	64.2	l	g	-51.8	2.1	4	100
	This study	unknown	Z92.3	Z92	Z92.3a	Z92.3a:LP-DIR-T	hargrave 2016-06-06 12:19:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	933	K		1	HEM	u	3.1	17.2	l	g	-67.1	2.1	4	-1
	This study	unknown	Z92.3	Z92	Z92.3a	Z92.3a:LP-DIR-T	hargrave 2016-06-06 12:19:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	933	K		1	HEM	u	3.1	134.4	l	g	-81.7	2.1	4	0
	This study	unknown	Z92.3	Z92	Z92.3a	Z92.3a:LP-DIR-T	hargrave 2016-06-06 12:19:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	933	K		1	HEM	u	3.1	60.6	l	g	-50.8	2.1	4	100
	This study	unknown	Z92.4	Z92	Z92.4a	Z92.4a:LP-DIR-T	hargrave 2016-06-06 12:20:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	883	K		1	HEM	u	1.1	13.3	l	g	-61.2	0.7	7	-1
	This study	unknown	Z92.4	Z92	Z92.4a	Z92.4a:LP-DIR-T	hargrave 2016-06-06 12:20:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	883	K		1	HEM	u	1.1	144.1	l	g	-79.9	0.7	7	0
	This study	unknown	Z92.4	Z92	Z92.4a	Z92.4a:LP-DIR-T	hargrave 2016-06-06 12:20:41	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	883	K		1	HEM	u	1.1	63.8	l	g	-52.0	0.7	7	100
	This study	unknown	Z92.5	Z92	Z92.5a	Z92.5a:LP-DIR-T	hargrave 2016-06-06 12:22:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		1	HEM	u	2.2	7.4	l	g	-69.4	3.3	6	-1
	This study	unknown	Z92.5	Z92	Z92.5a	Z92.5a:LP-DIR-T	hargrave 2016-06-06 12:22:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		1	HEM	u	2.2	151.2	l	g	-77.2	3.3	6	0
	This study	unknown	Z92.5	Z92	Z92.5a	Z92.5a:LP-DIR-T	hargrave 2016-06-06 12:22:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		1	HEM	u	2.2	68.5	l	g	-53.2	3.3	6	100
	This study	unknown	Z92.6	Z92	Z92.6a	Z92.6a:LP-DIR-T	hargrave 2016-06-06 12:23:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		1	HEM	u	0.6	14.2	l	g	-73.9	1.2	6	-1
	This study	unknown	Z92.6	Z92	Z92.6a	Z92.6a:LP-DIR-T	hargrave 2016-06-06 12:23:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		1	HEM	u	0.6	154.9	l	g	-77.0	1.2	6	0
	This study	unknown	Z92.6	Z92	Z92.6a	Z92.6a:LP-DIR-T	hargrave 2016-06-06 12:23:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		1	HEM	u	0.6	68.8	l	g	-54.0	1.2	6	100
	This study	unknown	Z92.7	Z92	Z92.7a	Z92.7a:LP-DIR-T	hargrave 2016-06-06 12:25:16	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	0.5	4.5	l	g	-70.2	1.1	7	-1
	This study	unknown	Z92.7	Z92	Z92.7a	Z92.7a:LP-DIR-T	hargrave 2016-06-06 12:25:16	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	0.5	157.2	l	g	-79.7	1.1	7	0
	This study	unknown	Z92.7	Z92	Z92.7a	Z92.7a:LP-DIR-T	hargrave 2016-06-06 12:25:16	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	0.5	64.2	l	g	-54.4	1.1	7	100
	This study	unknown	Z92.8	Z92	Z92.8a	Z92.8a:LP-DIR-T	hargrave 2016-06-06 12:26:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	903	K		1	HEM	u	1.3	13.6	l	g	-67.4	1.5	7	-1
	This study	unknown	Z92.8	Z92	Z92.8a	Z92.8a:LP-DIR-T	hargrave 2016-06-06 12:26:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	903	K		1	HEM	u	1.3	157.2	l	g	-76.0	1.5	7	0
	This study	unknown	Z92.8	Z92	Z92.8a	Z92.8a:LP-DIR-T	hargrave 2016-06-06 12:26:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	903	K		1	HEM	u	1.3	70.5	l	g	-54.6	1.5	7	100
	This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-06-06 12:29:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		1	HEM	u	0.5	15.5	l	g	-61.1	1.5	8	-1
	This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-06-06 12:29:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		1	HEM	u	0.5	135.8	l	g	-81.1	1.5	8	0
	This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-06-06 12:29:55	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		1	HEM	u	0.5	61.6	l	g	-50.9	1.5	8	100
	This study	unknown	Z93.2	Z93	Z93.2a	Z93.2a:LP-DIR-T	hargrave 2016-06-06 12:31:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	883	K		2	HEM	u	1.0	23.1	l	g	-61.4	2.3	8	-1
	This study	unknown	Z93.2	Z93	Z93.2a	Z93.2a:LP-DIR-T	hargrave 2016-06-06 12:31:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	833	K		2	MAG	u	13.9	42.7	l	g	-53.6	20.8	5	-1
	This study	unknown	Z93.2	Z93	Z93.2a	Z93.2a:LP-DIR-T	hargrave 2016-06-06 12:31:34	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	883	K		2	HEM	u	1.0	141.0	l	g	-76.3	2.3	8	0
	This study	unknown	Z93.2	Z93	Z93.2a	Z93.2a:LP-DIR-T	hargrave 2016-06-06 12:31:34	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	833	K		2	MAG	u	13.9	118.3	l	g	-65.4	20.8	5	0
	This study	unknown	Z93.2	Z93	Z93.2a	Z93.2a:LP-DIR-T	hargrave 2016-06-06 12:31:34	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	883	K		2	HEM	u	1.0	69.3	l	g	-50.8	2.3	8	100
	This study	unknown	Z93.2	Z93	Z93.2a	Z93.2a:LP-DIR-T	hargrave 2016-06-06 12:31:34	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	833	K		2	MAG	u	13.9	77.9	l	g	-39.3	20.8	5	100
	This study	unknown	Z93.3	Z93	Z93.3a	Z93.3a:LP-DIR-T	hargrave 2016-06-06 12:33:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	863	K		1	HEM	u	1.2	24.3	l	g	-60.7	5.0	9	-1
	This study	unknown	Z93.3	Z93	Z93.3a	Z93.3a:LP-DIR-T	hargrave 2016-06-06 12:33:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	863	K		1	HEM	u	1.2	139.7	l	g	-76.0	5.0	9	0
	This study	unknown	Z93.3	Z93	Z93.3a	Z93.3a:LP-DIR-T	hargrave 2016-06-06 12:33:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	958	863	K		1	HEM	u	1.2	69.7	l	g	-50.4	5.0	9	100
	This study	unknown	Z93.4	Z93	Z93.4a	Z93.4a:LP-DIR-T	hargrave 2016-06-06 12:34:40	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	849	823	K		2	MAG	u	3.5	15.2	l	g	-63.1	16.9	7	-1
	This study	unknown	Z93.4	Z93	Z93.4a	Z93.4a:LP-DIR-T	hargrave 2016-06-06 12:34:40	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	958	858	K		2	HEM	u	0.1	21.3	l	g	-62.1	0.9	10	-1
	This study	unknown	Z93.4	Z93	Z93.4a	Z93.4a:LP-DIR-T	hargrave 2016-06-06 12:34:40	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	823	K		2	MAG	u	3.5	154.4	l	g	-79.6	16.9	7	0
	This study	unknown	Z93.4	Z93	Z93.4a	Z93.4a:LP-DIR-T	hargrave 2016-06-06 12:34:40	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	958	858	K		2	HEM	u	0.1	143.5	l	g	-77.6	0.9	10	0
